request_id,timestamp,customer_id,api_key,source_ip,model_id,provider,channel_id,input_tokens,output_tokens,total_tokens,first_token_latency_ms,latency_ms,status_code,error_code,estimated_cost,data_origin,cost_origin,safety_hit
req_002829,2026-07-04 09:53:32,C008,key_c008_3,10.152.30.98,DeepSeek-V4,DeepSeek,app,310,182,492,588,1267,200,,0.00059,synthetic_calibrated,synthetic_assumption,False
req_008734,2026-07-04 09:54:06,C005,key_c005_3,10.34.104.166,DeepSeek-V4,DeepSeek,api,684,281,965,336,1636,200,,0.001158,synthetic_calibrated,synthetic_assumption,False
req_002332,2026-07-04 09:54:11,C006,key_c006_2,10.101.183.133,DeepSeek-V4,DeepSeek,api,613,265,878,498,1472,200,,0.001054,synthetic_calibrated,synthetic_assumption,False
req_002416,2026-07-04 09:55:57,C007,key_c007_3,10.181.208.70,DeepSeek-V4,DeepSeek,app,1026,413,1439,273,1469,200,,0.001727,synthetic_calibrated,synthetic_assumption,False
req_000107,2026-07-04 09:56:18,C007,key_c007_2,10.122.52.246,DeepSeek-V4,DeepSeek,api,150,71,221,406,1259,200,,0.000265,synthetic_calibrated,synthetic_assumption,False
req_008960,2026-07-04 09:56:26,C002,key_c002_2,10.175.212.208,DeepSeek-V4,DeepSeek,app,621,438,1059,411,1705,200,,0.001271,synthetic_calibrated,synthetic_assumption,False
req_008942,2026-07-04 09:57:40,C004,key_c004_1,10.39.235.223,DeepSeek-V4,DeepSeek,app,231,120,351,434,1739,200,,0.000421,synthetic_calibrated,synthetic_assumption,False
req_009363,2026-07-04 10:02:36,C003,key_c003_2,10.252.222.117,DeepSeek-V4,DeepSeek,app,384,36,420,459,1850,200,,0.000504,synthetic_calibrated,synthetic_assumption,False
req_000793,2026-07-04 10:02:47,C006,key_c006_3,10.123.72.170,DeepSeek-V4,DeepSeek,api,725,80,805,326,737,200,,0.000966,synthetic_calibrated,synthetic_assumption,False
req_004462,2026-07-04 10:06:48,C010,key_c010_3,10.76.157.189,DeepSeek-V4,DeepSeek,app,168,263,431,558,1753,400,BAD_REQUEST,0.000517,synthetic_calibrated,synthetic_assumption,False
req_000809,2026-07-04 10:06:51,C001,key_c001_1,10.70.120.33,DeepSeek-V4,DeepSeek,api,539,231,770,531,1990,200,,0.000924,synthetic_calibrated,synthetic_assumption,False
req_005781,2026-07-04 10:08:01,C001,key_c001_2,10.84.185.51,DeepSeek-V4,DeepSeek,api,298,188,486,530,1465,200,,0.000583,synthetic_calibrated,synthetic_assumption,False
req_009050,2026-07-04 10:10:23,C001,key_c001_2,10.179.64.23,DeepSeek-V4,DeepSeek,api,117,303,420,302,1197,200,,0.000504,synthetic_calibrated,synthetic_assumption,False
req_005381,2026-07-04 10:12:46,C003,key_c003_2,10.4.195.123,DeepSeek-V4,DeepSeek,api,474,166,640,441,1241,200,,0.000768,synthetic_calibrated,synthetic_assumption,False
req_005361,2026-07-04 10:15:09,C001,key_c001_3,10.194.59.231,DeepSeek-V4,DeepSeek,web,923,112,1035,286,788,200,,0.001242,synthetic_calibrated,synthetic_assumption,False
req_006770,2026-07-04 10:16:29,C002,key_c002_3,10.242.222.247,DeepSeek-V4,DeepSeek,api,612,119,731,466,1161,200,,0.000877,synthetic_calibrated,synthetic_assumption,False
req_002370,2026-07-04 10:17:51,C006,key_c006_2,10.111.183.23,DeepSeek-V4,DeepSeek,api,736,132,868,587,1767,200,,0.001042,synthetic_calibrated,synthetic_assumption,False
req_001169,2026-07-04 10:19:51,C001,key_c001_2,10.114.121.73,DeepSeek-V4,DeepSeek,api,192,175,367,566,1716,200,,0.00044,synthetic_calibrated,synthetic_assumption,False
req_007172,2026-07-04 10:19:57,C001,key_c001_2,10.238.225.57,DeepSeek-V4,DeepSeek,web,389,150,539,250,737,500,INTERNAL_ERROR,0.000647,synthetic_calibrated,synthetic_assumption,False
req_007356,2026-07-04 10:20:55,C006,key_c006_3,10.123.198.97,DeepSeek-V4,DeepSeek,api,246,146,392,638,1917,200,,0.00047,synthetic_calibrated,synthetic_assumption,False
req_004060,2026-07-04 10:21:25,C003,key_c003_1,10.125.70.74,DeepSeek-V4,DeepSeek,app,201,117,318,358,1211,200,,0.000382,synthetic_calibrated,synthetic_assumption,False
req_007308,2026-07-04 10:22:30,C002,key_c002_1,10.31.169.188,DeepSeek-V4,DeepSeek,app,779,73,852,512,1050,200,,0.001022,synthetic_calibrated,synthetic_assumption,False
req_002317,2026-07-04 10:23:07,C006,key_c006_3,10.106.92.234,DeepSeek-V4,DeepSeek,api,258,283,541,429,1766,200,,0.000649,synthetic_calibrated,synthetic_assumption,False
req_000034,2026-07-04 10:23:42,C004,key_c004_2,10.170.81.229,DeepSeek-V4,DeepSeek,app,606,283,889,395,1047,200,,0.001067,synthetic_calibrated,synthetic_assumption,False
req_005038,2026-07-04 10:24:00,C001,key_c001_3,10.103.184.20,DeepSeek-V4,DeepSeek,api,626,72,698,296,871,200,,0.000838,synthetic_calibrated,synthetic_assumption,False
req_007514,2026-07-04 10:25:13,C001,key_c001_2,10.242.89.194,DeepSeek-V4,DeepSeek,api,406,212,618,384,1746,200,,0.000742,synthetic_calibrated,synthetic_assumption,False
req_008113,2026-07-04 10:30:30,C001,key_c001_3,10.160.68.91,DeepSeek-V4,DeepSeek,web,253,157,410,361,871,200,,0.000492,synthetic_calibrated,synthetic_assumption,False
req_005094,2026-07-04 10:32:01,C001,key_c001_2,10.4.131.129,DeepSeek-V4,DeepSeek,web,178,111,289,532,1651,200,,0.000347,synthetic_calibrated,synthetic_assumption,False
req_004662,2026-07-04 10:33:16,C005,key_c005_1,10.242.152.64,Qwen3.6-35B-A3B,Qwen,web,510,173,683,594,1992,200,,0.001093,synthetic_calibrated,synthetic_assumption,False
req_008573,2026-07-04 10:35:43,C002,key_c002_3,10.237.15.204,DeepSeek-V4,DeepSeek,web,150,228,378,441,1565,200,,0.000454,synthetic_calibrated,synthetic_assumption,False
req_002987,2026-07-04 10:36:42,C001,key_c001_2,10.175.74.177,DeepSeek-V4,DeepSeek,api,219,66,285,515,970,200,,0.000342,synthetic_calibrated,synthetic_assumption,False
req_006993,2026-07-04 10:39:43,C007,key_c007_1,10.46.19.178,Minimax-M2.5,MiniMax,api,394,98,492,569,916,200,,0.001181,synthetic_calibrated,synthetic_assumption,False
req_009268,2026-07-04 10:41:11,C010,key_c010_2,10.46.209.59,DeepSeek-V4,DeepSeek,app,792,609,1401,575,1789,200,,0.001681,synthetic_calibrated,synthetic_assumption,False
req_001691,2026-07-04 10:41:58,C002,key_c002_2,10.196.17.77,Minimax-M2.5,MiniMax,api,167,302,469,600,1636,200,,0.001126,synthetic_calibrated,synthetic_assumption,False
req_002035,2026-07-04 10:42:06,C006,key_c006_1,10.194.84.18,DeepSeek-V4,DeepSeek,app,756,73,829,674,1900,200,,0.000995,synthetic_calibrated,synthetic_assumption,False
req_006724,2026-07-04 10:42:49,C002,key_c002_3,10.12.148.147,DeepSeek-V4,DeepSeek,api,1265,223,1488,856,2147,200,,0.001786,synthetic_calibrated,synthetic_assumption,False
req_003075,2026-07-04 10:43:43,C003,key_c003_3,10.41.109.183,DeepSeek-V4,DeepSeek,api,271,314,585,334,1314,200,,0.000702,synthetic_calibrated,synthetic_assumption,False
req_009711,2026-07-04 10:44:01,C001,key_c001_3,10.182.72.187,DeepSeek-V4,DeepSeek,api,62,53,115,663,713,200,,0.000138,synthetic_calibrated,synthetic_assumption,False
req_001942,2026-07-04 10:44:02,C003,key_c003_1,10.173.215.60,DeepSeek-V4,DeepSeek,api,432,120,552,521,1397,200,,0.000662,synthetic_calibrated,synthetic_assumption,False
req_000312,2026-07-04 10:44:45,C007,key_c007_3,10.170.49.34,DeepSeek-V4,DeepSeek,web,352,239,591,710,1690,200,,0.000709,synthetic_calibrated,synthetic_assumption,False
req_006581,2026-07-04 10:44:54,C007,key_c007_1,10.131.139.76,DeepSeek-V4,DeepSeek,app,359,92,451,643,1282,200,,0.000541,synthetic_calibrated,synthetic_assumption,False
req_006647,2026-07-04 10:45:44,C002,key_c002_1,10.223.201.88,Minimax-M2.5,MiniMax,api,723,168,891,484,1262,200,,0.002138,synthetic_calibrated,synthetic_assumption,False
req_009175,2026-07-04 10:46:59,C007,key_c007_2,10.212.15.14,DeepSeek-V4,DeepSeek,api,643,192,835,359,1622,200,,0.001002,synthetic_calibrated,synthetic_assumption,False
req_003134,2026-07-04 10:48:35,C007,key_c007_2,10.246.144.184,DeepSeek-V4,DeepSeek,web,1098,258,1356,498,1448,200,,0.001627,synthetic_calibrated,synthetic_assumption,False
req_005082,2026-07-04 10:50:21,C004,key_c004_2,10.2.11.87,DeepSeek-V4,DeepSeek,app,516,70,586,564,1630,200,,0.000703,synthetic_calibrated,synthetic_assumption,False
req_001732,2026-07-04 10:51:58,C002,key_c002_2,10.80.158.156,DeepSeek-V4,DeepSeek,app,181,226,407,629,1688,429,RATE_LIMIT,0.000488,synthetic_calibrated,synthetic_assumption,False
req_003309,2026-07-04 10:52:09,C003,key_c003_1,10.205.117.38,DeepSeek-V4,DeepSeek,api,454,178,632,384,1562,200,,0.000758,synthetic_calibrated,synthetic_assumption,False
req_001823,2026-07-04 10:52:32,C006,key_c006_1,10.137.88.213,DeepSeek-V4,DeepSeek,api,531,103,634,429,1780,200,,0.000761,synthetic_calibrated,synthetic_assumption,False
req_001155,2026-07-04 10:53:43,C003,key_c003_1,10.176.75.82,DeepSeek-V4,DeepSeek,api,499,120,619,405,1331,200,,0.000743,synthetic_calibrated,synthetic_assumption,False
req_002812,2026-07-04 10:55:29,C006,key_c006_2,10.186.157.107,DeepSeek-V4,DeepSeek,api,256,211,467,723,1972,200,,0.00056,synthetic_calibrated,synthetic_assumption,False
req_004516,2026-07-04 10:56:55,C010,key_c010_2,10.154.125.146,DeepSeek-V4,DeepSeek,app,556,166,722,318,1265,200,,0.000866,synthetic_calibrated,synthetic_assumption,False
req_006456,2026-07-04 10:57:17,C001,key_c001_2,10.159.47.162,Qwen3.6-35B-A3B,Qwen,api,700,76,776,387,929,200,,0.001242,synthetic_calibrated,synthetic_assumption,False
req_001286,2026-07-04 10:58:13,C003,key_c003_3,10.220.115.154,DeepSeek-V4,DeepSeek,web,518,203,721,292,1350,200,,0.000865,synthetic_calibrated,synthetic_assumption,False
req_005912,2026-07-04 11:00:55,C002,key_c002_3,10.110.193.110,DeepSeek-V4,DeepSeek,api,342,117,459,446,1621,200,,0.000551,synthetic_calibrated,synthetic_assumption,False
req_002889,2026-07-04 11:01:13,C003,key_c003_1,10.173.230.31,DeepSeek-V4,DeepSeek,api,981,384,1365,459,1729,200,,0.001638,synthetic_calibrated,synthetic_assumption,False
req_006148,2026-07-04 11:02:31,C001,key_c001_3,10.105.226.196,DeepSeek-V4,DeepSeek,api,567,406,973,188,1658,200,,0.001168,synthetic_calibrated,synthetic_assumption,False
req_005192,2026-07-04 11:02:40,C003,key_c003_3,10.42.238.84,Qwen3.6-35B-A3B,Qwen,api,595,822,1417,655,2295,200,,0.002267,synthetic_calibrated,synthetic_assumption,False
req_000832,2026-07-04 11:03:24,C001,key_c001_3,10.82.223.116,DeepSeek-V4,DeepSeek,api,1419,219,1638,488,1593,200,,0.001966,synthetic_calibrated,synthetic_assumption,False
req_009589,2026-07-04 11:05:31,C001,key_c001_2,10.254.197.26,Qwen3.6-35B-A3B,Qwen,api,281,147,428,411,1456,200,,0.000685,synthetic_calibrated,synthetic_assumption,False
req_001815,2026-07-04 11:05:40,C001,key_c001_2,10.94.171.118,DeepSeek-V4,DeepSeek,api,805,104,909,641,1261,200,,0.001091,synthetic_calibrated,synthetic_assumption,False
req_003076,2026-07-04 11:05:41,C001,key_c001_2,10.197.178.4,DeepSeek-V4,DeepSeek,api,950,41,991,713,1997,200,,0.001189,synthetic_calibrated,synthetic_assumption,False
req_003442,2026-07-04 11:06:34,C001,key_c001_3,10.148.94.53,DeepSeek-V4,DeepSeek,api,78,210,288,578,1581,200,,0.000346,synthetic_calibrated,synthetic_assumption,False
req_003355,2026-07-04 11:07:08,C009,key_c009_1,10.252.142.241,DeepSeek-V4,DeepSeek,api,497,91,588,513,1300,500,INTERNAL_ERROR,0.000706,synthetic_calibrated,synthetic_assumption,False
req_003489,2026-07-04 11:08:02,C002,key_c002_2,10.249.134.188,DeepSeek-V4,DeepSeek,api,441,105,546,597,1968,200,,0.000655,synthetic_calibrated,synthetic_assumption,False
req_009143,2026-07-04 11:10:47,C001,key_c001_3,10.21.238.26,DeepSeek-V4,DeepSeek,app,574,62,636,462,1158,200,,0.000763,synthetic_calibrated,synthetic_assumption,False
req_009248,2026-07-04 11:12:33,C004,key_c004_2,10.172.102.70,DeepSeek-V4,DeepSeek,app,335,335,670,440,1863,200,,0.000804,synthetic_calibrated,synthetic_assumption,False
req_001724,2026-07-04 11:12:55,C005,key_c005_3,10.221.247.134,DeepSeek-V4,DeepSeek,web,631,265,896,381,1639,200,,0.001075,synthetic_calibrated,synthetic_assumption,False
req_006389,2026-07-04 11:12:56,C001,key_c001_3,10.250.242.41,DeepSeek-V4,DeepSeek,api,388,98,486,666,2434,200,,0.000583,synthetic_calibrated,synthetic_assumption,False
req_008969,2026-07-04 11:13:45,C001,key_c001_3,10.45.163.9,DeepSeek-V4,DeepSeek,api,723,155,878,405,1463,200,,0.001054,synthetic_calibrated,synthetic_assumption,False
req_001884,2026-07-04 11:17:09,C005,key_c005_2,10.109.129.17,DeepSeek-V4,DeepSeek,app,270,399,669,613,1662,200,,0.000803,synthetic_calibrated,synthetic_assumption,False
req_000503,2026-07-04 11:17:27,C008,key_c008_1,10.13.18.140,DeepSeek-V4,DeepSeek,api,336,236,572,542,1515,200,,0.000686,synthetic_calibrated,synthetic_assumption,False
req_004723,2026-07-04 11:20:11,C010,key_c010_2,10.244.134.215,DeepSeek-V4,DeepSeek,api,451,266,717,729,1932,200,,0.00086,synthetic_calibrated,synthetic_assumption,False
req_006667,2026-07-04 11:20:44,C002,key_c002_3,10.29.45.145,DeepSeek-V4,DeepSeek,app,387,320,707,543,1386,200,,0.000848,synthetic_calibrated,synthetic_assumption,False
req_007720,2026-07-04 11:21:08,C009,key_c009_3,10.11.140.46,DeepSeek-V4,DeepSeek,app,334,167,501,408,1564,200,,0.000601,synthetic_calibrated,synthetic_assumption,False
req_000817,2026-07-04 11:24:07,C010,key_c010_3,10.65.222.199,DeepSeek-V4,DeepSeek,web,1091,75,1166,483,1092,200,,0.001399,synthetic_calibrated,synthetic_assumption,False
req_001928,2026-07-04 11:24:09,C010,key_c010_3,10.200.95.252,Minimax-M2.5,MiniMax,api,276,77,353,471,1324,200,,0.000847,synthetic_calibrated,synthetic_assumption,False
req_003765,2026-07-04 11:24:10,C003,key_c003_3,10.154.88.198,DeepSeek-V4,DeepSeek,web,209,86,295,453,1533,200,,0.000354,synthetic_calibrated,synthetic_assumption,False
req_003769,2026-07-04 11:24:17,C005,key_c005_1,10.89.243.148,DeepSeek-V4,DeepSeek,web,428,354,782,634,1551,200,,0.000938,synthetic_calibrated,synthetic_assumption,False
req_005758,2026-07-04 11:24:26,C002,key_c002_3,10.94.136.5,DeepSeek-V4,DeepSeek,app,254,327,581,585,2016,200,,0.000697,synthetic_calibrated,synthetic_assumption,False
req_004492,2026-07-04 11:24:27,C004,key_c004_1,10.51.146.31,DeepSeek-V4,DeepSeek,api,488,204,692,547,1674,200,,0.00083,synthetic_calibrated,synthetic_assumption,False
req_006363,2026-07-04 11:26:32,C008,key_c008_2,10.181.161.247,DeepSeek-V4,DeepSeek,api,505,195,700,735,1939,200,,0.00084,synthetic_calibrated,synthetic_assumption,False
req_008140,2026-07-04 11:26:53,C007,key_c007_1,10.115.251.177,DeepSeek-V4,DeepSeek,app,408,141,549,687,1653,200,,0.000659,synthetic_calibrated,synthetic_assumption,False
req_001583,2026-07-04 11:27:03,C009,key_c009_1,10.131.71.188,DeepSeek-V4,DeepSeek,app,306,144,450,439,1245,200,,0.00054,synthetic_calibrated,synthetic_assumption,False
req_000016,2026-07-04 11:27:23,C002,key_c002_3,10.11.193.85,DeepSeek-V4,DeepSeek,api,303,205,508,434,1203,200,,0.00061,synthetic_calibrated,synthetic_assumption,False
req_009488,2026-07-04 11:28:24,C002,key_c002_1,10.220.26.235,DeepSeek-V4,DeepSeek,web,759,61,820,510,708,200,,0.000984,synthetic_calibrated,synthetic_assumption,False
req_007167,2026-07-04 11:28:42,C006,key_c006_2,10.231.223.48,DeepSeek-V4,DeepSeek,api,212,181,393,469,1249,200,,0.000472,synthetic_calibrated,synthetic_assumption,False
req_007124,2026-07-04 11:30:02,C001,key_c001_3,10.215.99.103,DeepSeek-V4,DeepSeek,app,565,259,824,612,1951,200,,0.000989,synthetic_calibrated,synthetic_assumption,False
req_001660,2026-07-04 11:30:59,C001,key_c001_1,10.3.73.3,DeepSeek-V4,DeepSeek,web,684,172,856,630,1908,503,SERVICE_UNAVAILABLE,0.001027,synthetic_calibrated,synthetic_assumption,False
req_001143,2026-07-04 11:31:27,C004,key_c004_2,10.151.171.215,DeepSeek-V4,DeepSeek,api,275,163,438,509,1474,200,,0.000526,synthetic_calibrated,synthetic_assumption,False
req_004961,2026-07-04 11:31:59,C004,key_c004_1,10.175.17.51,DeepSeek-V4,DeepSeek,api,156,63,219,422,1209,200,,0.000263,synthetic_calibrated,synthetic_assumption,False
req_007003,2026-07-04 11:34:09,C010,key_c010_2,10.44.183.33,DeepSeek-V4,DeepSeek,api,318,139,457,483,1259,200,,0.000548,synthetic_calibrated,synthetic_assumption,False
req_005958,2026-07-04 11:38:02,C001,key_c001_1,10.43.194.119,DeepSeek-V4,DeepSeek,api,673,380,1053,411,1231,200,,0.001264,synthetic_calibrated,synthetic_assumption,False
req_009092,2026-07-04 11:39:35,C004,key_c004_2,10.198.115.129,DeepSeek-V4,DeepSeek,api,979,82,1061,583,1311,200,,0.001273,synthetic_calibrated,synthetic_assumption,False
req_001171,2026-07-04 11:39:58,C001,key_c001_3,10.254.227.168,DeepSeek-V4,DeepSeek,api,622,432,1054,507,1484,200,,0.001265,synthetic_calibrated,synthetic_assumption,False
req_003182,2026-07-04 11:41:03,C008,key_c008_2,10.143.181.109,DeepSeek-V4,DeepSeek,api,1231,183,1414,430,1963,200,,0.001697,synthetic_calibrated,synthetic_assumption,False
req_009740,2026-07-04 11:41:44,C010,key_c010_2,10.111.110.123,DeepSeek-V4,DeepSeek,api,321,372,693,419,1400,200,,0.000832,synthetic_calibrated,synthetic_assumption,False
req_002365,2026-07-04 11:42:07,C001,key_c001_3,10.232.223.8,DeepSeek-V4,DeepSeek,app,1182,283,1465,420,1570,200,,0.001758,synthetic_calibrated,synthetic_assumption,False
req_002447,2026-07-04 11:42:13,C005,key_c005_1,10.180.224.113,DeepSeek-V4,DeepSeek,api,227,202,429,474,1404,200,,0.000515,synthetic_calibrated,synthetic_assumption,False
req_000522,2026-07-04 11:44:35,C009,key_c009_1,10.33.112.235,DeepSeek-V4,DeepSeek,api,333,400,733,680,1831,200,,0.00088,synthetic_calibrated,synthetic_assumption,False
req_005957,2026-07-04 11:45:07,C001,key_c001_3,10.222.91.63,DeepSeek-V4,DeepSeek,api,63,130,193,598,1759,503,SERVICE_UNAVAILABLE,0.000232,synthetic_calibrated,synthetic_assumption,False
req_002815,2026-07-04 11:46:09,C003,key_c003_3,10.100.151.216,DeepSeek-V4,DeepSeek,web,552,220,772,412,1648,200,,0.000926,synthetic_calibrated,synthetic_assumption,False
req_007517,2026-07-04 11:46:42,C006,key_c006_1,10.34.61.197,DeepSeek-V4,DeepSeek,api,830,76,906,172,1331,200,,0.001087,synthetic_calibrated,synthetic_assumption,False
req_007411,2026-07-04 11:47:08,C002,key_c002_3,10.217.156.18,DeepSeek-V4,DeepSeek,api,824,281,1105,487,799,200,,0.001326,synthetic_calibrated,synthetic_assumption,False
req_005594,2026-07-04 11:50:42,C001,key_c001_3,10.189.54.129,DeepSeek-V4,DeepSeek,app,341,87,428,350,1484,200,,0.000514,synthetic_calibrated,synthetic_assumption,False
req_002660,2026-07-04 11:51:32,C006,key_c006_2,10.226.39.168,DeepSeek-V4,DeepSeek,web,359,238,597,170,1033,200,,0.000716,synthetic_calibrated,synthetic_assumption,False
req_001782,2026-07-04 11:51:42,C004,key_c004_3,10.39.153.174,Qwen3.6-35B-A3B,Qwen,api,526,432,958,551,1207,200,,0.001533,synthetic_calibrated,synthetic_assumption,False
req_006356,2026-07-04 11:52:22,C002,key_c002_1,10.145.49.103,DeepSeek-V4,DeepSeek,api,165,397,562,738,2099,200,,0.000674,synthetic_calibrated,synthetic_assumption,False
req_007209,2026-07-04 11:52:49,C006,key_c006_3,10.126.253.6,DeepSeek-V4,DeepSeek,app,759,246,1005,326,1253,200,,0.001206,synthetic_calibrated,synthetic_assumption,False
req_003166,2026-07-04 11:52:55,C004,key_c004_1,10.223.95.145,DeepSeek-V4,DeepSeek,api,291,232,523,581,1787,200,,0.000628,synthetic_calibrated,synthetic_assumption,False
req_006427,2026-07-04 11:52:57,C005,key_c005_3,10.105.78.240,DeepSeek-V4,DeepSeek,api,378,338,716,435,1110,200,,0.000859,synthetic_calibrated,synthetic_assumption,False
req_003001,2026-07-04 11:53:32,C006,key_c006_2,10.157.63.98,DeepSeek-V4,DeepSeek,api,123,448,571,632,1690,200,,0.000685,synthetic_calibrated,synthetic_assumption,False
req_001579,2026-07-04 11:55:18,C004,key_c004_1,10.127.152.89,DeepSeek-V4,DeepSeek,api,318,1072,1390,504,1154,200,,0.001668,synthetic_calibrated,synthetic_assumption,False
req_001057,2026-07-04 11:56:05,C003,key_c003_1,10.47.61.95,DeepSeek-V4,DeepSeek,web,1251,271,1522,398,1831,200,,0.001826,synthetic_calibrated,synthetic_assumption,False
req_009274,2026-07-04 11:57:09,C001,key_c001_2,10.130.204.152,DeepSeek-V4,DeepSeek,api,866,150,1016,459,1702,200,,0.001219,synthetic_calibrated,synthetic_assumption,False
req_006750,2026-07-04 11:59:30,C003,key_c003_3,10.160.63.145,DeepSeek-V4,DeepSeek,api,616,169,785,474,1674,200,,0.000942,synthetic_calibrated,synthetic_assumption,False
req_002421,2026-07-04 12:00:00,C002,key_c002_3,10.192.170.155,DeepSeek-V4,DeepSeek,api,353,308,661,360,1260,200,,0.000793,synthetic_calibrated,synthetic_assumption,False
req_002297,2026-07-04 12:00:03,C001,key_c001_2,10.239.187.200,DeepSeek-V4,DeepSeek,api,566,152,718,193,904,200,,0.000862,synthetic_calibrated,synthetic_assumption,False
req_006638,2026-07-04 12:02:54,C001,key_c001_3,10.114.187.229,DeepSeek-V4,DeepSeek,app,409,414,823,482,1630,200,,0.000988,synthetic_calibrated,synthetic_assumption,False
req_001512,2026-07-04 12:03:37,C001,key_c001_1,10.169.170.138,DeepSeek-V4,DeepSeek,app,438,233,671,439,1533,200,,0.000805,synthetic_calibrated,synthetic_assumption,False
req_000630,2026-07-04 12:04:02,C008,key_c008_2,10.203.98.152,Minimax-M2.5,MiniMax,app,117,95,212,317,1503,200,,0.000509,synthetic_calibrated,synthetic_assumption,False
req_008438,2026-07-04 12:05:08,C005,key_c005_2,10.79.141.75,DeepSeek-V4,DeepSeek,api,462,113,575,572,1056,200,,0.00069,synthetic_calibrated,synthetic_assumption,False
